[ 2016-09-07T10:11:00+08:00 ] /index.php/Knowledge/klist?sort=0000000000&p=5 | INFO: Tag[ route_check ] --START--
[ 2016-09-07T10:19:14+08:00 ] /index.php/News/show/nid/312.html | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000071s ]
[ 2016-09-07T10:19:14+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] mysql_connect(): The mysql extension is deprecated and will be removed in the future: use mysqli or PDO instead DbMysql.class.php 第 67 行.
[ 2016-09-07T10:19:14+08:00 ] /index.php/News/show/nid/312.html | SQL: SHOW COLUMNS FROM `march_news` [ RunTime:0.017369s ]
[ 2016-09-07T10:19:14+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Db.class.php 第 660 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | SQL: SELECT * FROM `march_news` WHERE idmarch_news = '312'  [ RunTime:0.017155s ]
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | SQL: update march_news set news_num = news_num+1 where idmarch_news ='312' [ RunTime:0.031034s ]
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [2] mysql_num_rows() expects parameter 1 to be resource, boolean given DbMysql.class.php 第 132 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | INFO: Tag[ view_template ] --START--
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | INFO: Run LocationTemplate Behavior [ RunTime:0.000124s ]
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | INFO: Tag[ view_template ] --END-- [ RunTime:0.000154s ]
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | INFO: Tag[ view_parse ] --START--
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 186 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 220 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 154 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | NOTIC: [8] Undefined index: user_login a833d6259067ebd1fcd123e6ee87920c.php 第 61 行.
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | INFO: Run ParseTemplate Behavior [ RunTime:0.004835s ]
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | INFO: Tag[ view_parse ] --END-- [ RunTime:0.004863s ]
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | INFO: Tag[ view_filter ] --START--
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | INFO: Run ContentReplace Behavior [ RunTime:0.000107s ]
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | INFO: Run TokenBuild Behavior [ RunTime:0.000078s ]
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000027s ]
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | INFO: Run ShowRuntime Behavior [ RunTime:0.000075s ]
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | INFO: Tag[ view_filter ] --END-- [ RunTime:0.000351s ]
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | INFO: Tag[ view_end ] --START--
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | INFO: Run ShowPageTrace Behavior [ RunTime:0.000035s ]
[ 2016-09-07T10:19:15+08:00 ] /index.php/News/show/nid/312.html | INFO: Tag[ view_end ] --END-- [ RunTime:0.000052s ]
[ 2016-09-07T10:19:52+08:00 ] /index.php/News/show/nid/311.html | INFO: Tag[ route_check ] --START--
[ 2016-09-07T10:19:52+08:00 ] /index.php/News/show/nid/311.html | INFO: Run CheckRoute Behavior [ RunTime:0.000061s ]
[ 2016-09-07T10:19:52+08:00 ] /index.php/News/show/nid/311.html | INFO: Tag[ route_check ] --END-- [ RunTime:0.000159s ]
[ 2016-09-07T10:19:52+08:00 ] /index.php/News/show/nid/311.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Dispatcher.class.php 第 125 行.
[ 2016-09-07T10:19:52+08:00 ] /index.php/News/show/nid/311.html | INFO: Tag[ app_begin ] --START--
[ 2016-09-07T10:19:52+08:00 ] /index.php/News/show/nid/311.html | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000049s ]
[ 2016-09-07T10:19:52+08:00 ] /index.php/News/show/nid/311.html | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000075s ]
[ 2016-09-07T10:19:52+08:00 ] /index.php/News/show/nid/311.html | NOTIC: [8192] mysql_connect(): The mysql extension is deprecated and will be removed in the future: use mysqli or PDO instead DbMysql.class.php 第 67 行.
[ 2016-09-07T10:19:52+08:00 ] /index.php/News/show/nid/311.html | SQL: SHOW COLUMNS FROM `march_news` [ RunTime:0.012368s ]
[ 2016-09-07T10:19:52+08:00 ] /index.php/News/show/nid/311.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Db.class.php 第 660 行.
[ 2016-09-07T10:19:52+08:00 ] /index.php/News/show/nid/311.html | SQL: SELECT * FROM `march_news` WHERE idmarch_news = '311'  [ RunTime:0.011929s ]
[ 2016-09-07T10:19:52+08:00 ] /index.php/News/show/nid/311.html | SQL: update march_news set news_num = news_num+1 where idmarch_news ='311' [ RunTime:0.030942s ]
[ 2016-09-07T10:19:52+08:00 ] /index.php/News/show/nid/311.html | NOTIC: [2] mysql_num_rows() expects parameter 1 to be resource, boolean given DbMysql.class.php 第 132 行.
[ 2016-09-07T10:19:52+08:00 ] /index.php/News/show/nid/311.html | INFO: Tag[ view_template ] --START--
[ 2016-09-07T10:19:52+08:00 ] /index.php/News/show/nid/311.html | INFO: Run LocationTemplate Behavior [ RunTime:0.000097s ]
[ 2016-09-07T10:19:52+08:00 ] /index.php/News/show/nid/311.html | INFO: Tag[ view_template ] --END-- [ RunTime:0.000125s ]
[ 2016-09-07T10:19:52+08:00 ] /index.php/News/show/nid/311.html | INFO: Tag[ view_parse ] --START--
[ 2016-09-07T10:19:52+08:00 ] /index.php/News/show/nid/311.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 186 行.
[ 2016-09-07T10:19:52+08:00 ] /index.php/News/show/nid/311.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:52+08:00 ] /index.php/News/show/nid/311.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:52+08:00 ] /index.php/News/show/nid/311.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:52+08:00 ] /index.php/News/show/nid/311.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:52+08:00 ] /index.php/News/show/nid/311.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:52+08:00 ] /index.php/News/show/nid/311.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:52+08:00 ] /index.php/News/show/nid/311.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:52+08:00 ] /index.php/News/show/nid/311.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:52+08:00 ] /index.php/News/show/nid/311.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:52+08:00 ] /index.php/News/show/nid/311.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2016-09-07T10:19:52+08:00 ] /index.php/News/show/nid/311.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2016-09-07T10:19:52+08:00 ] /index.php/News/show/nid/311.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:52+08:00 ] /index.php/News/show/nid/311.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:52+08:00 ] /index.php/News/show/nid/311.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:52+08:00 ] /index.php/News/show/nid/311.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2016-09-07T10:19:52+08:00 ] /index.php/News/show/nid/311.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-07T10:19:52+08:00 ] /index.php/News/show/nid/311.html | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
